entry: 127,latitude: 39.951035,longitude: -75.202522,altitude: 40.700001,course: 104.80499999999999,speed: 0.295
entry: 128,latitude: 39.951035,longitude: -75.202522,altitude: 40.700001,course: 97.22812499999999,speed: 0.330625
entry: 129,latitude: 39.951035,longitude: -75.202522,altitude: 40.700001,course: 89.65124999999999,speed: 0.36624999999999996
entry: 130,latitude: 39.951035,longitude: -75.202522,altitude: 40.700001,course: 82.07437499999999,speed: 0.401875
entry: 131,latitude: 39.951035,longitude: -75.202522,altitude: 40.700001,course: 74.4975,speed: 0.4375
entry: 132,latitude: 39.950989,longitude: -75.202515,altitude: 41.700001,course: 66.920625,speed: 0.47312499999999996
entry: 133,latitude: 39.950989,longitude: -75.202515,altitude: 41.700001,course: 59.34375,speed: 0.5087499999999999
entry: 134,latitude: 39.951008,longitude: -75.202507,altitude: 41.700001,course: 51.766875,speed: 0.5443749999999999
entry: 135,latitude: 39.950993,longitude: -75.202522,altitude: 41.700001,course: 44.19,speed: 0.58
entry: 136,latitude: 39.950993,longitude: -75.202522,altitude: 41.700001,course: 44.19,speed: 0.58
entry: 137,latitude: 39.950993,longitude: -75.202522,altitude: 41.700001,course: 44.19,speed: 0.58
entry: 138,latitude: 39.950985,longitude: -75.202515,altitude: 41.700001,course: 44.19,speed: 0.58
entry: 139,latitude: 39.950985,longitude: -75.202515,altitude: 41.700001,course: 44.19,speed: 0.58
entry: 140,latitude: 39.951,longitude: -75.202522,altitude: 41.799999,course: 44.19,speed: 0.58
entry: 141,latitude: 39.951004,longitude: -75.202515,altitude: 41.799999,course: 50.88,speed: 0.29
entry: 142,latitude: 39.951012,longitude: -75.202507,altitude: 41.799999,course: 359.41,speed: 0.21
entry: 143,latitude: 39.951012,longitude: -75.202507,altitude: 41.900002,course: 359.41,speed: 0.21
entry: 144,latitude: 39.951012,longitude: -75.202499,altitude: 41.799999,course: 359.41,speed: 0.21
entry: 145,latitude: 39.951004,longitude: -75.202507,altitude: 41.799999,course: 226.03,speed: 0.62
entry: 146,latitude: 39.951004,longitude: -75.202507,altitude: 41.799999,course: 226.03,speed: 0.62
entry: 147,latitude: 39.951012,longitude: -75.202538,altitude: 41.200001,course: 226.03,speed: 0.62
entry: 148,latitude: 39.950993,longitude: -75.202538,altitude: 41.400002,course: 226.03,speed: 0.62
entry: 149,latitude: 39.950985,longitude: -75.202553,altitude: 41.900002,course: 226.03,speed: 0.62
entry: 150,latitude: 39.950974,longitude: -75.20256,altitude: 41.900002,course: 157.77,speed: 0.4
entry: 151,latitude: 39.950974,longitude: -75.20256,altitude: 41.900002,course: 157.77,speed: 0.4
entry: 152,latitude: 39.950974,longitude: -75.20256,altitude: 41.900002,course: 157.77,speed: 0.4
entry: 153,latitude: 39.95096983333333,longitude: -75.20256833333333,altitude: 43.30666853333334,course: 151.63333333333335,speed: 0.3841666666666667
entry: 154,latitude: 39.95096566666667,longitude: -75.20257666666667,altitude: 44.713335066666666,course: 145.49666666666667,speed: 0.36833333333333335
entry: 155,latitude: 39.950961500000005,longitude: -75.202585,altitude: 46.1200016,course: 139.36,speed: 0.35250000000000004
entry: 156,latitude: 39.950957333333335,longitude: -75.20259333333334,altitude: 47.52666813333333,course: 133.22333333333333,speed: 0.33666666666666667
entry: 157,latitude: 39.950953166666665,longitude: -75.20260166666667,altitude: 48.93333466666667,course: 127.08666666666667,speed: 0.32083333333333336
entry: 158,latitude: 39.950949,longitude: -75.20260999999999,altitude: 50.3400012,course: 120.95,speed: 0.30500000000000005
entry: 159,latitude: 39.95094483333334,longitude: -75.20261833333333,altitude: 51.74666773333333,course: 114.81333333333333,speed: 0.2891666666666667
entry: 160,latitude: 39.95094066666667,longitude: -75.20262666666666,altitude: 53.15333426666667,course: 108.67666666666668,speed: 0.2733333333333333
entry: 161,latitude: 39.9509365,longitude: -75.202635,altitude: 54.5600008,course: 102.53999999999999,speed: 0.2575
entry: 162,latitude: 39.950932333333334,longitude: -75.20264333333333,altitude: 55.96666733333333,course: 96.40333333333334,speed: 0.24166666666666667
entry: 163,latitude: 39.95092816666667,longitude: -75.20265166666667,altitude: 57.37333386666667,course: 90.26666666666667,speed: 0.22583333333333333
entry: 164,latitude: 39.950924,longitude: -75.20266,altitude: 58.7800004,course: 84.13,speed: 0.21
entry: 165,latitude: 39.950924,longitude: -75.20266,altitude: 60.18666693333333,course: 84.13,speed: 0.21
